Article ID,Article URL,Title,Journal,Authors,Abstract,predict(84239:Include)
11100902,https://sysrev.com/p/70431/article/11100902,CYP2D6 and DRD2 genes differentially impact pharmacodynamic sensitivity and time course of prolactin response to perphenazine.,Pharmacogenetics and genomics,"Aklillu, E.; Kalow, W.; Endrenyi, L.; Harper, P.; Miura, J.; Ozdemir, V.","OBJECTIVES: We observed that CYP2D6 contributes to pharmacodynamic tissue sensitivity to perphenazine as measured by the areas under the curve (AUCs) expressed as a ratio (prolactin-AUC0-6/perphenazine-AUC0-6) in Chinese Canadians [Pharmacogenetics and Genomics 2007; 17:339-347]. As genetic heterogeneity in drug targets can influence drug response, we sought to further evaluate the contribution of CYP2D6 to pharmacodynamic sensitivity in our previous study sample in tandem with DRD2, the primary molecular target for perphenazine.

METHODS: Genotyping for DRD2 Taq1A, -141C ins/del and Ser311Cys functional polymorphisms was performed using PCR-restriction-fragment length polymorphism methods.

RESULTS: After controlling for DRD2 polymorphisms, CYP2D6 was a significant predictor of pituitary pharmacodynamic tissue sensitivity to perphenazine (P=0.024; power=80.4%). Taq1A polymorphism significantly influenced the time course of prolactin response (P=0.039; power=70%). A1/A1 genotype displayed a higher prolactin elevation 2 h after perphenazine administration (P=0.02). Patients with -141C ins/ins genotype showed a strong trend toward a 38% larger prolactin AUC compared with the -141C ins/del genotypic group (P=0.07).

CONCLUSIONS: CYP2D6 seems to be an independent contributor to pituitary pharmacodynamic tissue sensitivity to perphenazine after accounting for DRD2 functional polymorphisms. The A1 allele of the Taq1A polymorphism was previously shown to decrease D2 receptor density in vitro and in neuroimaging studies in vivo. At a given antipsychotic dose, individuals with A1 allele might thus achieve a higher DRD2 antipsychotic occupancy, which is consistent with an increased prolactin elevation in the A1/A1 genotype in this study. These findings provide a basis for further studies on the endogenous substrates of CYP2D6 and the rational selection of candidate genes for long-term consequences of antipsychotic-induced hyperprolactinemia (e.g. susceptibility to breast and prostate cancers).",0.273
11100903,https://sysrev.com/p/70431/article/11100903,Phase II study of satraplatin and prednisone in patients with metastatic castration-resistant prostate cancer: a pharmacogenetic assessment of outcome and toxicity.,Clinical genitourinary cancer,"Figg, WD.; Chau, CH.; Madan, RA.; Gulley, JL.; Gao, R.; Sissung, TM.; Spencer, S.; Beatson, M.; Aragon-Ching, J.; Steinberg, SM.; Dahut, WL.","BACKGROUND: We assessed the effect of excision repair cross-complementing group 1 (ERCC1) and x-ray cross-complementing group 1 (XRCC1) gene polymorphisms on treatment outcomes with satraplatin and prednisone in patients with metastatic castration-resistant prostate cancer previously treated with docetaxel-based therapy.

PATIENTS AND METHODS: Twenty-four patients were enrolled in this single arm study. The primary objective was to determine if the presence of ERCC1 Asn118Asn (N118N, 500C>T, rs11615) and XRCC1 Arg399Gln (R399Q, 1301G>A, rs25487) genetic variants might be associated with an impact on progression-free survival (PFS); secondary objectives included overall response, survival, and toxicity.

RESULTS: After population stratification by race, white patients carrying heterozygous or variant genotypes at the ERCC1 C>T locus had a >3-fold longer median PFS (5.8 vs. 1.8 months; 2P = .18, adjusted) and 5-fold longer median overall survival (OS) (15.7 vs. 3.2 months; 2P = .010, adjusted) than did patients carrying only wild-type alleles. For the XRCC1 G>A variant, without regard to race, patients carrying the wild-type GG alleles had a longer PFS (9.3 months) than those carrying GA or AA alleles (2.7 months; 2P = .02). Similarly, those carrying GG alleles did not reach median OS, whereas those carrying GA or AA alleles had a median OS of 9.6 months (2P = .12, adjusted). Multivariable analysis by using Cox proportional hazards modeling demonstrated that only XRCC1 was associated with PFS.

CONCLUSIONS: To our knowledge, this is the first prospective study to date in patients with metastatic castration-resistant prostate cancer that describes predictive germline polymorphisms of ERCC1 and XRCC1 for assessing the clinical activity of satraplatin.",0.798
11100904,https://sysrev.com/p/70431/article/11100904,The poly(ADP-ribose) polymerase inhibitor niraparib (MK4827) in BRCA mutation carriers and patients with sporadic cancer: a phase 1 dose-escalation trial.,The Lancet. Oncology,"Sandhu, SK.; Schelman, WR.; Wilding, G.; Moreno, V.; Baird, RD.; Miranda, S.; Hylands, L.; Riisnaes, R.; Forster, M.; Omlin, A.; Kreischer, N.; Thway, K.; Gevensleben, H.; Sun, L.; Loughney, J.; Chatterjee, M.; Toniatti, C.; Carpenter, CL.; Iannone, R.; Kaye, SB.; de Bono, JS.; Wenham, RM.","BACKGROUND: Poly(ADP-ribose) polymerase (PARP) is implicated in DNA repair and transcription regulation. Niraparib (MK4827) is an oral potent, selective PARP-1 and PARP-2 inhibitor that induces synthetic lethality in preclinical tumour models with loss of BRCA and PTEN function. We investigated the safety, tolerability, maximum tolerated dose, pharmacokinetic and pharmacodynamic profiles, and preliminary antitumour activity of niraparib.

METHODS: In a phase 1 dose-escalation study, we enrolled patients with advanced solid tumours at one site in the UK and two sites in the USA. Eligible patients were aged at least 18 years; had a life expectancy of at least 12 weeks; had an Eastern Cooperative Oncology Group performance status of 2 or less; had assessable disease; were not suitable to receive any established treatments; had adequate organ function; and had discontinued any previous anticancer treatments at least 4 weeks previously. In part A, cohorts of three to six patients, enriched for BRCA1 and BRCA2 mutation carriers, received niraparib daily at ten escalating doses from 30 mg to 400 mg in a 21-day cycle to establish the maximum tolerated dose. Dose expansion at the maximum tolerated dose was pursued in 15 patients to confirm tolerability. In part B, we further investigated the maximum tolerated dose in patients with sporadic platinum-resistant high-grade serous ovarian cancer and sporadic prostate cancer. We obtained blood, circulating tumour cells, and optional paired tumour biopsies for pharmacokinetic and pharmacodynamic assessments. Toxic effects were assessed by common toxicity criteria and tumour responses ascribed by Response Evaluation Criteria in Solid Tumors (RECIST). Circulating tumour cells and archival tumour tissue in prostate patients were analysed for exploratory putative predictive biomarkers, such as loss of PTEN expression and ETS rearrangements. This trial is registered with ClinicalTrials.gov, NCT00749502.

FINDINGS: Between Sept 15, 2008, and Jan 14, 2011, we enrolled 100 patients: 60 in part A and 40 in part B. 300 mg/day was established as the maximum tolerated dose. Dose-limiting toxic effects reported in the first cycle were grade 3 fatigue (one patient given 30 mg/day), grade 3 pneumonitis (one given 60 mg/day), and grade 4 thrombocytopenia (two given 400 mg/day). Common treatment-related toxic effects were anaemia (48 patients [48%]), nausea (42 [42%]), fatigue (42 [42%]), thrombocytopenia (35 [35%]), anorexia (26 [26%]), neutropenia (24 [24%]), constipation (23 [23%]), and vomiting (20 [20%]), and were predominantly grade 1 or 2. Pharmacokinetics were dose proportional and the mean terminal elimination half-life was 36·4 h (range 32·8-46·0). Pharmacodynamic analyses confirmed PARP inhibition exceeded 50% at doses greater than 80 mg/day and antitumour activity was documented beyond doses of 60 mg/day. Eight (40% [95% CI 19-64]) of 20 BRCA1 or BRCA2 mutation carriers with ovarian cancer had RECIST partial responses, as did two (50% [7-93]) of four mutation carriers with breast cancer. Antitumour activity was also reported in sporadic high-grade serous ovarian cancer, non-small-cell lung cancer, and prostate cancer. We recorded no correlation between loss of PTEN expression or ETS rearrangements and measures of antitumour activity in patients with prostate cancer.

INTERPRETATION: A recommended phase 2 dose of 300 mg/day niraparib is well tolerated. Niraparib should be further assessed in inherited and sporadic cancers with homologous recombination DNA repair defects and to target PARP-mediated transcription in cancer.

FUNDING: Merck Sharp and Dohme.",0.262
11100905,https://sysrev.com/p/70431/article/11100905,DNA-Repair Defects and Olaparib in Metastatic Prostate Cancer.,The New England journal of medicine,"Mateo, J.; Carreira, S.; Sandhu, S.; Miranda, S.; Mossop, H.; Perez-Lopez, R.; Nava Rodrigues, D.; Robinson, D.; Omlin, A.; Tunariu, N.; Boysen, G.; Porta, N.; Flohr, P.; Gillman, A.; Figueiredo, I.; Paulding, C.; Seed, G.; Jain, S.; Ralph, C.; Protheroe, A.; Hussain, S.; Jones, R.; Elliott, T.; McGovern, U.; Bianchini, D.; Goodall, J.; Zafeiriou, Z.; Williamson, CT.; Ferraldeschi, R.; Riisnaes, R.; Ebbs, B.; Fowler, G.; Roda, D.; Yuan, W.; Wu, YM.; Cao, X.; Brough, R.; Pemberton, H.; A'Hern, R.; Swain, A.; Kunju, LP.; Eeles, R.; Attard, G.; Lord, CJ.; Ashworth, A.; Rubin, MA.; Knudsen, KE.; Feng, FY.; Chinnaiyan, AM.; Hall, E.; de Bono, JS.","BACKGROUND: Prostate cancer is a heterogeneous disease, but current treatments are not based on molecular stratification. We hypothesized that metastatic, castration-resistant prostate cancers with DNA-repair defects would respond to poly(adenosine diphosphate [ADP]-ribose) polymerase (PARP) inhibition with olaparib.

METHODS: We conducted a phase 2 trial in which patients with metastatic, castration-resistant prostate cancer were treated with olaparib tablets at a dose of 400 mg twice a day. The primary end point was the response rate, defined either as an objective response according to Response Evaluation Criteria in Solid Tumors, version 1.1, or as a reduction of at least 50% in the prostate-specific antigen level or a confirmed reduction in the circulating tumor-cell count from 5 or more cells per 7.5 ml of blood to less than 5 cells per 7.5 ml. Targeted next-generation sequencing, exome and transcriptome analysis, and digital polymerase-chain-reaction testing were performed on samples from mandated tumor biopsies.

RESULTS: Overall, 50 patients were enrolled; all had received prior treatment with docetaxel, 49 (98%) had received abiraterone or enzalutamide, and 29 (58%) had received cabazitaxel. Sixteen of 49 patients who could be evaluated had a response (33%; 95% confidence interval, 20 to 48), with 12 patients receiving the study treatment for more than 6 months. Next-generation sequencing identified homozygous deletions, deleterious mutations, or both in DNA-repair genes--including BRCA1/2, ATM, Fanconi's anemia genes, and CHEK2--in 16 of 49 patients who could be evaluated (33%). Of these 16 patients, 14 (88%) had a response to olaparib, including all 7 patients with BRCA2 loss (4 with biallelic somatic loss, and 3 with germline mutations) and 4 of 5 with ATM aberrations. The specificity of the biomarker suite was 94%. Anemia (in 10 of the 50 patients [20%]) and fatigue (in 6 [12%]) were the most common grade 3 or 4 adverse events, findings that are consistent with previous studies of olaparib.

CONCLUSIONS: Treatment with the PARP inhibitor olaparib in patients whose prostate cancers were no longer responding to standard treatments and who had defects in DNA-repair genes led to a high response rate. (Funded by Cancer Research UK and others; ClinicalTrials.gov number, NCT01682772; Cancer Research UK number, CRUK/11/029.).",0.296
11100906,https://sysrev.com/p/70431/article/11100906,Racial differences in CYP3A4 genotype and survival among men treated on Radiation Therapy Oncology Group (RTOG) 9202: a phase III randomized trial.,"International journal of radiation oncology, biology, physics","Roach, M.; De Silvio, M.; Rebbick, T.; Grignon, D.; Rotman, M.; Wolkov, H.; Fisher, B.; Hanks, G.; Shipley, WU.; Pollack, A.; Sandler, H.; Watkins-Bruner, D.","PURPOSE: Inherited genotypes may explain the inferior outcomes of African American (AA) men with prostate cancer. To understand how variation in CYP3A4 correlated with outcomes, a retrospective examination of the CYP3A4 *1B genotype was performed on men treated with Radiation Therapy Oncology Group (RTOG) 92-02.

METHODS AND MATERIALS: From 1,514 cases, we evaluated 56 (28.4%) of 197 AA and 54 (4.3%) of 1,274 European American (EA) patients. All patients received goserelin and flutamide for 2 months before and during RT (STAD-RT) +/- 24 months of goserelin (long-term androgen deprivation plus radiation [LTAD-RT]). Events studied included overall survival and biochemical progression using American Society for Therapeutic Radiology and Oncology consensus guidelines.

RESULTS: There were no differences in outcome in patients in with or without CYP3A4 data. There was an association between race and CYP3A4 polymorphisms with 75% of EAs having the Wild Type compared to only 25% of AA men (p <0.0001). There was no association between CYP3A4 classification or race and survival or progression.

CONCLUSIONS: The samples analyzed support previously reported observations about the distribution of CYP3A4 *1B genotype by race, but race was not associated with poorer outcome. However, patient numbers were limited, and selection bias cannot be completely ruled out.",0.442
11100907,https://sysrev.com/p/70431/article/11100907,Poly (ADP-ribose) polymerase (PARP) inhibitors for the treatment of advanced germline BRCA2 mutant prostate cancer.,Annals of oncology : official journal of the European Society for Medical Oncology,"Sandhu, SK.; Omlin, A.; Hylands, L.; Miranda, S.; Barber, LJ.; Riisnaes, R.; Reid, AH.; Attard, G.; Chen, L.; Kozarewa, I.; Gevensleben, H.; Campbell, J.; Fenwick, K.; Assiotis, I.; Olmos, D.; Yap, TA.; Fong, P.; Tunariu, N.; Koh, D.; Molife, LR.; Kaye, S.; Lord, CJ.; Ashworth, A.; de Bono, J.",,0.308
11100908,https://sysrev.com/p/70431/article/11100908,Prognostic value of abnormal p53 expression in locally advanced prostate cancer treated with androgen deprivation and radiotherapy: a study based on RTOG 9202.,"International journal of radiation oncology, biology, physics","Che, M.; DeSilvio, M.; Pollack, A.; Grignon, DJ.; Venkatesan, VM.; Hanks, GE.; Sandler, HM.","PURPOSE: The goal of this study was to verify the significance of p53 as a prognostic factor in Radiation Therapy Oncology Group 9202, which compared short-term androgen deprivation (STAD) with radiation therapy (RT) to long-term androgen deprivation + RT in men with locally advanced prostate cancer (Pca).

METHODS AND MATERIALS: Tumor tissue was sufficient for p53 analysis in 777 cases. p53 status was determined by immunohistochemistry. Abnormal p53 expression was defined as 20% or more tumor cells with positive nuclei. Univariate and multivariate Cox proportional hazards models were used to evaluate the relationships of p53 status to patient outcomes.

RESULTS: Abnormal p53 was detected in 168 of 777 (21.6%) cases, and was significantly associated with cause-specific mortality (adjusted hazard ratio [HR] = 1.89; 95% confidence interval (CI) 1.14 - 3.14; p = 0.014) and distant metastasis (adjusted HR = 1.72; 95% CI 1.13-2.62; p = 0.013). When patients were divided into subgroups according to assigned treatment, only the subgroup of patients who underwent STAD + RT showed significant correlation between p53 status and cause-specific mortality (adjusted HR = 2.43; 95% CI = 1.32-4.49; p = 0.0044). When patients were divided into subgroups according to p53 status, only the subgroup of patients with abnormal p53 showed significant association between assigned treatment and cause-specific mortality (adjusted HR = 3.81; 95% CI 1.40-10.37; p = 0.0087).

CONCLUSIONS: Abnormal p53 is a significant prognostic factor for patients with prostate cancer who undergo short-term androgen deprivation and radiotherapy. Long-term androgen deprivation may significantly improve the cause-specific survival for those with abnormal p53.",0.315
11100909,https://sysrev.com/p/70431/article/11100909,Phase 2 trial of single-agent everolimus in chemotherapy-naive patients with castration-resistant prostate cancer (SAKK 08/08).,European urology,"Templeton, AJ.; Dutoit, V.; Cathomas, R.; Rothermundt, C.; Bärtschi, D.; Dröge, C.; Gautschi, O.; Borner, M.; Fechter, E.; Stenner, F.; Winterhalder, R.; Müller, B.; Schiess, R.; Wild, PJ.; Rüschoff, JH.; Thalmann, G.; Dietrich, PY.; Aebersold, R.; Klingbiel, D.; Gillessen, S.","BACKGROUND: The phosphatase and tensin homolog (PTEN) tumor suppressor gene is deregulated in many advanced prostate cancers, leading to activation of the phosphatidylinositol 3-kinase (PI3K)-Akt-mammalian target of rapamycin (mTOR) pathway and thus increased cell survival.

OBJECTIVE: To evaluate everolimus, an inhibitor of mTOR, in patients with metastatic castration-resistant prostate cancer (mCRPC), and to explore potentially predictive serum biomarkers by proteomics, the significance of PTEN status in tumor tissue, and the impact of everolimus on immune cell subpopulations and function.

DESIGN, SETTING, AND PARTICIPANTS: A total of 37 chemotherapy-naive patients with mCRPC and progressive disease were recruited to this single-arm phase 2 trial (ClinicalTrials.gov identifier NCT00976755).

INTERVENTION: Everolimus was administered continuously at a dose of 10mg daily.

OUTCOME MEASUREMENTS AND STATISTICAL ANALYSIS: The primary end point was progression-free survival (PFS) at 12 wk defined as the absence of prostate-specific antigen (PSA), radiographic progression, or clinical progression. Groups were compared using Wilcoxon rank-sum tests or Fisher exact tests for continuous and discrete variables, respectively. Time-to-event end points were analyzed using the Kaplan-Meier method and univariate Cox regression.

RESULTS AND LIMITATIONS: A total of 13 patients (35%; 95% confidence interval, 20-53) met the primary end point. Confirmed PSA response ≥50% was seen in two (5%), and four further patients (11%) had a PSA decline ≥30%. Higher serum levels of carboxypeptidase M and apolipoprotein B were predictive for reaching the primary end point. Deletion of PTEN was associated with longer PFS and response. Treatment was associated with a dose-dependent decrease of CD3, CD4, and CD8 T lymphocytes and CD8 proliferation and an increase in regulatory T cells. Small sample size was the major limitation of the study.

CONCLUSIONS: Everolimus activity in unselected patients with mCRPC is moderate, but PTEN deletion could be predictive for response. Several serum glycoproteins were able to predict PFS at 12 wk. Prospective validation of these potential biomarkers is warranted.

TRIAL REGISTRATION: This study is registered with ClinicalTrials.gov with the identifier NCT00976755. Results of this study were presented in part at the 47th Annual Meeting of the American Society of Clinical Oncology (June 3-7, 2011; Chicago, IL, USA) and the annual meeting of the German, Austrian, and Swiss Societies for Oncology and Hematology (September 30-October 4, 2011; Basel, Switzerland).",0.459
11100910,https://sysrev.com/p/70431/article/11100910,Pathological aggressiveness of prostatic carcinomas related to RNASEL R462Q allelic variants.,The Journal of urology,"Larson, BT.; Magi-Galluzzi, C.; Casey, G.; Plummer, SJ.; Silverman, R.; Klein, EA.","PURPOSE: Allelic variations in the HPC1/RNASEL gene, especially the R462Q single nucleotide polymorphism, have been associated with increased susceptibility to prostate cancer. Prior studies have suggested that HPC1 or R462Q associated tumors present with more aggressive clinical features. We assessed a series of men undergoing radical prostatectomy for clinical and pathological measures of tumor aggressiveness according to the RNASEL R462Q genotype.

MATERIALS AND METHODS: A prospective analysis of 232 men treated for prostate cancer with radical prostatectomy was performed. Disease aggressiveness at diagnosis was assessed by age at disease onset, biopsy Gleason score, clinical T stage and pretreatment prostate specific antigen. Tumor aggressiveness was assessed pathologically by tumor volume, extraprostatic extension, seminal vesicle involvement and lymph node metastasis. Clinical and pathological characteristics were then correlated with RNASEL genotype.

RESULTS: Of the 232 men studied 104 (45%) were homozygous WT, 101 (43%) were heterozygous and 27 (12%) were homozygous for the R462Q variant, mirroring the distribution in the general population. No significant differences were seen between genotypes in age at disease onset, pretreatment characteristics or pathological features, as assessed by surgical grade and pathological stage. Tumors homozygous for the R462Q variant were of smaller volume than other genotypes (p = 0.02).

CONCLUSIONS: This prospective study suggests that prostate cancer in patients with the R462Q allelic variant of the HPC1/RNASEL gene is not associated with more aggressive clinical or pathological features in radical prostatectomy specimens.",0.285
11100911,https://sysrev.com/p/70431/article/11100911,Evaluation of Intense Androgen Deprivation Before Prostatectomy: A Randomized Phase II Trial of Enzalutamide and Leuprolide With or Without Abiraterone.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,"McKay, RR.; Ye, H.; Xie, W.; Lis, R.; Calagua, C.; Zhang, Z.; Trinh, QD.; Chang, SL.; Harshman, LC.; Ross, AE.; Pienta, KJ.; Lin, DW.; Ellis, WJ.; Montgomery, B.; Chang, P.; Wagner, AA.; Bubley, GJ.; Kibel, AS.; Taplin, ME.","PURPOSE: Patients with locally advanced prostate cancer have an increased risk of cancer recurrence and mortality. In this phase II trial, we evaluate neoadjuvant enzalutamide and leuprolide (EL) with or without abiraterone and prednisone (ELAP) before radical prostatectomy (RP) in men with locally advanced prostate cancer.

PATIENTS AND METHODS: Eligible patients had a biopsy Gleason score of 4 + 3 = 7 or greater, prostate-specific antigen (PSA) greater than 20 ng/mL, or T3 disease (by prostate magnetic resonance imaging). Lymph nodes were required to be smaller than 20 mm. Patients were randomly assigned 2:1 to ELAP or EL for 24 weeks followed by RP. All specimens underwent central pathology review. The primary end point was pathologic complete response or minimal residual disease (residual tumor ≤ 5 mm). Secondary end points were PSA, surgical staging, positive margins, and safety. Biomarkers associated with pathologic outcomes were explored.

RESULTS: Seventy-five patients were enrolled at four centers. Most patients had high-risk disease by National Comprehensive Cancer Network criteria (n = 65; 87%). The pathologic complete response or minimal residual disease rate was 30% (n = 15 of 50) in ELAP-treated patients and 16% (n = four of 25) in EL-treated patients (two-sided P = .263). Rates of ypT3 disease, positive margins, and positive lymph nodes were similar between arms. Treatment was well-tolerated. Residual tumors in the two arms showed comparable levels of ERG, PTEN, androgen receptor PSA, and glucocorticoid receptor expression. Tumor ERG positivity and PTEN loss were associated with more extensive residual tumors at RP.

CONCLUSION: Neoadjuvant hormone therapy followed by RP in locally advanced prostate cancer resulted in favorable pathologic responses in some patients, with a trend toward improved pathologic outcomes with ELAP. Longer follow-up is necessary to evaluate the impact of therapy on recurrence rates. The potential association of ERG and PTEN alterations with worse outcomes warrants additional investigation.",0.389
